Kraken ID,smiles,com,check,symbol,vmin_vmin_boltz,vmin_r_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,fmo_mu_boltz,fmo_eta_boltz,fmo_omega_boltz,somo_ra_boltz,somo_rc_boltz,nbo_P_boltz,nbo_P_ra_boltz,spindens_P_ra_boltz,nbo_P_rc_boltz,spindens_P_rc_boltz,nmr_P_boltz,nmrtens_sxx_P_boltz,nmrtens_syy_P_boltz,nmrtens_szz_P_boltz,efg_amp_P_boltz,efgtens_xx_P_boltz,efgtens_yy_P_boltz,efgtens_zz_P_boltz,nuesp_P_boltz,E_solv_cds_boltz,nbo_lp_P_percent_s_boltz,nbo_lp_P_occ_boltz,nbo_lp_P_e_boltz,nbo_bd_e_max_boltz,nbo_bd_e_avg_boltz,nbo_bds_e_min_boltz,nbo_bds_e_avg_boltz,nbo_bd_occ_min_boltz,nbo_bd_occ_avg_boltz,nbo_bds_occ_max_boltz,nbo_bds_occ_avg_boltz,E_solv_total_boltz,E_solv_elstat_boltz,E_oxidation_boltz,E_reduction_boltz,fukui_p_boltz,fukui_m_boltz,vbur_vtot_boltz,vbur_ratio_vbur_vtot_boltz,Pint_P_int_boltz,Pint_dP_boltz,Pint_P_min_boltz,Pint_P_max_boltz,volume_boltz,surface_area_boltz,sphericity_boltz,dipolemoment_boltz,dipolemoment_min,dipolemoment_max,dipolemoment_delta,dipolemoment_vburminconf,qpole_amp_boltz,qpole_amp_min,qpole_amp_max,qpole_amp_delta,qpole_amp_vburminconf,qpoletens_xx_boltz,qpoletens_xx_min,qpoletens_xx_max,qpoletens_xx_delta,qpoletens_xx_vburminconf,qpoletens_yy_boltz,qpoletens_yy_min,qpoletens_yy_max,qpoletens_yy_delta,qpoletens_yy_vburminconf,qpoletens_zz_boltz,qpoletens_zz_min,qpoletens_zz_max,qpoletens_zz_delta,qpoletens_zz_vburminconf,pyr_P_boltz,pyr_P_min,pyr_P_max,pyr_P_delta,pyr_P_vburminconf,pyr_alpha_boltz,pyr_alpha_min,pyr_alpha_max,pyr_alpha_delta,pyr_alpha_vburminconf,vbur_vbur_boltz,vbur_vbur_min,vbur_vbur_max,vbur_vbur_delta,vbur_vbur_vburminconf,vbur_qvbur_min_boltz,vbur_qvbur_min_min,vbur_qvbur_min_max,vbur_qvbur_min_delta,vbur_qvbur_min_vburminconf,vbur_qvbur_max_boltz,vbur_qvbur_max_min,vbur_qvbur_max_max,vbur_qvbur_max_delta,vbur_qvbur_max_vburminconf,vbur_qvtot_min_boltz,vbur_qvtot_min_min,vbur_qvtot_min_max,vbur_qvtot_min_delta,vbur_qvtot_min_vburminconf,vbur_qvtot_max_boltz,vbur_qvtot_max_min,vbur_qvtot_max_max,vbur_qvtot_max_delta,vbur_qvtot_max_vburminconf,vbur_max_delta_qvbur_boltz,vbur_max_delta_qvbur_min,vbur_max_delta_qvbur_max,vbur_max_delta_qvbur_delta,vbur_max_delta_qvbur_vburminconf,vbur_max_delta_qvtot_boltz,vbur_max_delta_qvtot_min,vbur_max_delta_qvtot_max,vbur_max_delta_qvtot_delta,vbur_max_delta_qvtot_vburminconf,vbur_ovbur_min_boltz,vbur_ovbur_min_min,vbur_ovbur_min_max,vbur_ovbur_min_delta,vbur_ovbur_min_vburminconf,vbur_ovbur_max_boltz,vbur_ovbur_max_min,vbur_ovbur_max_max,vbur_ovbur_max_delta,vbur_ovbur_max_vburminconf,vbur_ovtot_min_boltz,vbur_ovtot_min_min,vbur_ovtot_min_max,vbur_ovtot_min_delta,vbur_ovtot_min_vburminconf,vbur_ovtot_max_boltz,vbur_ovtot_max_min,vbur_ovtot_max_max,vbur_ovtot_max_delta,vbur_ovtot_max_vburminconf,vbur_near_vbur_boltz,vbur_near_vbur_min,vbur_near_vbur_max,vbur_near_vbur_delta,vbur_near_vbur_vburminconf,vbur_far_vbur_boltz,vbur_far_vbur_min,vbur_far_vbur_max,vbur_far_vbur_delta,vbur_far_vbur_vburminconf,vbur_near_vtot_boltz,vbur_near_vtot_min,vbur_near_vtot_max,vbur_near_vtot_delta,vbur_near_vtot_vburminconf,vbur_far_vtot_boltz,vbur_far_vtot_min,vbur_far_vtot_max,vbur_far_vtot_delta,vbur_far_vtot_vburminconf,sterimol_B1_boltz,sterimol_B1_min,sterimol_B1_max,sterimol_B1_delta,sterimol_B1_vburminconf,sterimol_B5_boltz,sterimol_B5_min,sterimol_B5_max,sterimol_B5_delta,sterimol_B5_vburminconf,sterimol_L_boltz,sterimol_L_min,sterimol_L_max,sterimol_L_delta,sterimol_L_vburminconf,sterimol_burB1_boltz,sterimol_burB1_min,sterimol_burB1_max,sterimol_burB1_delta,sterimol_burB1_vburminconf,sterimol_burB5_boltz,sterimol_burB5_min,sterimol_burB5_max,sterimol_burB5_delta,sterimol_burB5_vburminconf,sterimol_burL_boltz,sterimol_burL_min,sterimol_burL_max,sterimol_burL_delta,sterimol_burL_vburminconf
795,O=C(O)c1cccc(P(c2cccc(C(F)(F)F)c2)c2cccc(C(F)(F)F)c2)c1,1,,N,-0.028159,1.894808,-0.253855,-0.073234,-0.163545,0.180621,0.074049,0.016664,-0.412615,0.810393,0.788946,0.006579,1.168357,0.461801,296.358902,282.325968,285.501272,321.249499,1.804633,-0.75016,-0.723231,1.47339,-54.152423,-4.263134,50.006363,1.901904,-0.33294,-0.500702,-0.501272,0.198179,0.198746,1.95229,1.952589,0.037194,0.036731,-15.660858,-11.397724,0.300296,-0.027069,0.021447,0.357964,425.557257,0.118754,19.047491,5.318387,10.265012,36.798936,454.283188,406.362567,0.703269,4.067255,2.827871,7.03885,4.210979,2.837339,16.319983,9.26732,41.358434,32.091115,35.382856,11.744567,7.002435,27.193611,20.191176,21.597645,-0.700052,-8.63635,9.570901,18.207251,5.818324,-11.044515,-32.34628,-5.984369,26.361912,-27.415969,0.935548,0.934218,0.940212,0.005993,0.937546,17.581779,16.897562,17.773017,0.875455,17.287394,50.536583,50.185643,50.853976,0.668333,50.185643,11.376501,11.218373,11.45684,0.238466,11.218373,14.006963,13.822676,14.274507,0.451831,14.15632,72.26583,58.782865,89.688063,30.905199,61.26462,130.399225,129.335846,133.356771,4.020925,132.266841,1.609257,1.370135,2.258108,0.887973,2.258108,48.701417,31.870084,72.12236,40.252277,64.553918,0,0,0,0,0,14.006963,13.822676,14.274507,0.451831,14.15632,0.023799,0,0.167306,0.167306,0,130.273596,129.335846,133.342194,4.006349,132.239902,50.536583,50.185643,50.853976,0.668333,50.185643,0,0,0,0,0,424.356067,422.894034,425.831719,2.937685,422.894034,0.573282,0,2.492253,2.492253,1.126338,4.701045,4.22421,5.29418,1.069971,4.328134,7.43951,6.343064,8.217713,1.87465,7.830136,8.556848,7.165655,9.177651,2.011995,8.790446,4.370442,4.22421,4.766237,0.542027,4.2424,6.649798,6.029441,7.436299,1.406858,6.998676,6.958483,6.906728,7.071874,0.165146,6.968622
796,O=C(O)c1cccc(P(c2cccc(C(=O)O)c2)c2cccc(C(F)(F)F)c2)c1,1,,N,-0.024164,1.903453,-0.257967,-0.078693,-0.16833,0.179275,0.079036,0.006817,-0.407675,0.812692,0.791913,0.005116,1.165081,0.454829,296.974982,282.40227,286.378152,322.144554,1.807272,-0.75555,-0.7199,1.475451,-54.148117,-4.327583,50.155616,1.902096,-0.337401,-0.504692,-0.50525,0.193478,0.194303,1.951962,1.952432,0.037449,0.036734,-19.526603,-15.19902,0.304036,-0.035577,0.020779,0.352389,418.221256,0.120379,19.380221,5.297023,10.29329,36.51383,450.944692,401.983388,0.707449,4.39632,2.674265,8.988134,6.313869,7.799015,28.692346,12.998604,54.404624,41.40602,38.324411,18.61511,6.660795,34.416692,27.755897,24.717966,1.850449,-11.630054,16.6547,28.284754,4.258684,-20.465559,-41.530148,-7.662177,33.867971,-28.97665,0.937474,0.933857,0.950695,0.016838,0.950695,17.297895,15.178074,17.824612,2.646538,15.178074,50.345012,48.918007,51.05479,2.136783,48.918007,11.295438,9.999894,11.447426,1.447532,10.357594,14.034228,13.712856,14.712741,0.999885,13.97224,60.435147,57.957848,86.853409,28.895561,66.270447,130.497228,126.045341,133.856164,7.810822,126.045341,1.848002,1.337712,4.712846,3.375134,3.319701,65.119704,33.676717,73.128614,39.451897,55.608807,0,0,0,0,0,14.034228,13.712856,14.712741,0.999885,13.97224,0.006611,0,0.118578,0.118578,0,130.33972,126.045341,133.476918,7.431577,126.045341,50.345012,48.918007,51.05479,2.136783,48.918007,0,0,0,0,0,416.795099,411.962853,418.396504,6.433651,415.890015,0.390942,0,2.440372,2.440372,0,4.349932,4.125482,5.31296,1.187478,4.35418,7.978629,6.316034,8.214686,1.898652,7.309462,8.757277,7.198467,9.509607,2.311141,9.509607,4.284344,3.911043,4.733837,0.822794,3.991608,6.954069,6.02894,7.39117,1.36223,6.086104,6.989464,6.925771,7.430007,0.504236,7.430007
797,O=C(O)c1ccc(P(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1,1,,N,-0.024191,1.900147,-0.25697,-0.07957,-0.16827,0.1774,0.079805,0.01143,-0.41594,0.81122,0.77325,0.02023,1.17243,0.47033,295.559411,283.366505,284.572515,318.739314,1.79176,-0.740929,-0.721996,1.462925,-54.148776,-4.279997,49.640002,1.89406,-0.33502,-0.50611,-0.50615,0.19601,0.196677,1.95191,1.952303,0.0361,0.036033,-15.538939,-11.258942,0.302591,-0.032947,0.03797,0.36121,425.41553,0.118866,18.799999,5.240002,10.039999,36.399999,454.546628,406.348448,0.703565,3.257982,3.257969,4.570523,1.312554,3.313693,16.684614,16.684407,27.588598,10.904191,27.588598,8.081671,8.081465,18.706691,10.625226,16.763747,5.456659,-3.110917,5.456749,8.567667,4.648781,-13.53833,-21.412528,-13.538214,7.874314,-21.412528,0.932343,0.932343,0.932849,0.000506,0.932849,18.039298,17.967854,18.039299,0.071445,17.967854,50.567398,50.471175,50.614464,0.143289,50.471175,11.465206,11.379443,11.465207,0.085764,11.379443,13.865559,13.865558,13.91367,0.048112,13.903211,77.119451,75.852801,77.290584,1.437783,77.290584,130.227417,130.227391,131.477916,1.250526,131.477916,1.399424,1.39942,1.60128,0.20186,1.60128,53.107965,53.10793,55.59541,2.487481,54.114723,0,0,0,0,0,13.865559,13.865558,13.91367,0.048112,13.903211,0,0,0,0,0,130.227417,130.227391,131.477916,1.250526,131.477916,50.567398,50.471175,50.614464,0.143289,50.471175,0,0,0,0,0,425.415523,425.41552,425.612496,0.196976,425.612496,0,0,0,0,0,5.249113,5.187304,5.29437,0.107066,5.29437,8.42472,8.060173,8.424726,0.364553,8.060173,7.775675,7.609513,8.01428,0.404768,7.609513,4.294039,4.276443,4.294039,0.017597,4.276443,6.02794,6.02794,6.029321,0.001381,6.029321,6.909132,6.909131,6.91891,0.009778,6.91891
798,O=C(O)c1ccc(P(c2ccc(C(=O)O)cc2)c2ccc(C(F)(F)F)cc2)cc1,1,,N,-0.026401,1.900154,-0.25405,-0.07988,-0.166965,0.17417,0.080029,0.00578,-0.41172,0.81154,0.77815,0.0133,1.16856,0.46629,294.791945,282.757171,283.608341,318.010324,1.787429,-0.74145,-0.717916,1.459366,-54.15124,-4.479993,49.540002,1.89185,-0.33215,-0.50384,-0.50392,0.1985,0.19949,1.95187,1.95224,0.03625,0.03605,-17.599953,-13.11996,0.298991,-0.036997,0.03339,0.35702,418.016453,0.121055,19.09,5.040006,10.079998,36.470006,451.364776,403.068157,0.705977,1.297233,1.297002,5.219843,3.922841,1.297002,25.997436,25.073945,25.99749,0.923545,25.99749,17.490991,13.066609,17.491252,4.424642,17.491252,1.669916,1.669595,7.11584,5.446245,1.669595,-19.160907,-20.18245,-19.160847,1.021603,-19.160847,0.931362,0.931362,0.93176,0.000398,0.931362,18.177283,18.121215,18.177287,0.056071,18.177287,50.602961,50.602959,50.632244,0.029285,50.602959,11.473573,11.461023,11.473574,0.012551,11.473574,13.882295,13.882292,13.929358,0.047066,13.882292,77.298825,75.633816,77.298923,1.665107,77.298923,130.330613,130.33054,131.571465,1.240925,130.33054,1.436031,1.436027,1.50924,0.073213,1.436027,52.621141,52.620945,55.937649,3.316704,52.620945,0,0,0,0,0,13.882295,13.882292,13.929358,0.047066,13.882292,0,0,0,0,0,130.330613,130.33054,131.571465,1.240925,130.33054,50.602961,50.602959,50.632244,0.029285,50.602959,0,0,0,0,0,418.016421,417.757664,418.016436,0.258772,418.016436,0,0,0,0,0,5.19377,5.104136,5.193776,0.089639,5.193776,8.422408,8.422407,8.433677,0.011269,8.422407,7.794017,7.794005,7.990943,0.196938,7.794005,4.299905,4.287156,4.299906,0.01275,4.299906,6.034069,6.029424,6.03407,0.004646,6.03407,6.910345,6.910344,6.919218,0.008874,6.910344
799,O=Cc1ccccc1P(c1ccccc1)c1ccccc1,1,,N,-0.041824,1.902125,-0.234732,-0.074462,-0.154597,0.16027,0.07458,0.027824,-0.397857,0.802071,0.786732,0.007855,1.16337,0.47563,298.07565,262.085749,307.594254,324.546869,1.803779,-0.790618,-0.680764,1.471382,-54.167777,-6.521392,49.62939,1.891854,-0.31562,-0.48412,-0.486145,0.208613,0.215841,1.951279,1.952142,0.044881,0.041728,-15.072521,-8.551129,0.282027,-0.022783,0.015339,0.361299,327.549554,0.174388,19.644975,4.281494,11.05063,35.162393,366.879806,323.645455,0.765775,4.280181,3.476032,4.499022,1.022991,4.499022,13.486336,9.579671,14.549494,4.969823,14.549494,8.124313,6.218839,8.642868,2.424029,8.642868,2.365105,0.999057,2.73686,1.737803,2.73686,-10.489418,-11.379728,-7.217896,4.161832,-11.379728,0.932392,0.931434,0.935914,0.00448,0.931434,18.028061,17.520404,18.166215,0.645811,18.166215,57.115209,56.102326,60.837136,4.73481,56.102326,11.156374,11.13993,11.160849,0.020918,11.160849,18.723378,17.823261,22.030936,4.207674,17.823261,60.106908,59.572595,60.252316,0.679721,60.252316,103.584862,98.055413,105.089643,7.03423,105.089643,7.567005,6.662413,10.891005,4.228593,6.662413,36.828789,36.378662,38.482818,2.104156,36.378662,0,0,0,0,0,18.234357,17.606759,20.540522,2.933763,17.606759,0,0,0,0,0,103.156619,97.49036,104.698632,7.208272,104.698632,56.625959,55.882686,59.357181,3.474495,55.882686,0.48925,0.21964,1.479955,1.260315,0.21964,325.636262,323.246741,326.286545,3.039804,326.286545,0.575118,0.391011,1.251634,0.860623,0.391011,4.211584,4.17486,4.221578,0.046718,4.221578,6.344609,6.34086,6.358388,0.017528,6.34086,7.27034,7.249399,7.347291,0.097891,7.249399,4.211584,4.17486,4.221578,0.046718,4.221578,6.041513,6.039198,6.050017,0.010818,6.039198,6.954143,6.941776,6.999585,0.057808,6.941776
800,CCCCP(C)C,0,,N,-0.061133,1.800532,-0.23252,0.037978,-0.097271,0.270498,0.017495,0.125584,-0.467728,0.743482,0.691402,0.050112,1.334108,0.781671,349.454969,330.067372,345.253319,373.044245,1.76851,-0.756339,-0.687083,1.443422,-54.192897,-1.861254,53.623584,1.952912,-0.318804,-0.451518,-0.458126,0.200688,0.202537,1.970188,1.97656,0.027424,0.021498,-4.647354,-2.7861,0.30236,0.082302,0.052081,0.590626,151.503785,0.29444,16.194536,3.112026,11.179337,27.356285,193.975722,193.969535,0.83552,1.22082,1.145402,1.388861,0.243459,1.328412,3.230381,2.240804,4.937436,2.696632,4.937436,1.629327,0.979958,2.224795,1.244837,2.074142,0.974259,0.562772,1.956687,1.393915,1.956687,-2.603586,-4.030829,-1.789055,2.241774,-4.030829,0.957356,0.926309,0.961427,0.035118,0.942422,14.116828,13.424689,18.827713,5.403024,16.546246,44.606819,40.240136,56.583442,16.343306,40.240136,9.569576,9.484263,9.705995,0.221732,9.658929,14.993934,10.547948,26.037796,15.489848,10.547948,21.915225,21.706161,22.380336,0.674175,21.805559,79.478303,60.318176,80.884751,20.566574,75.382055,5.421296,0.889019,16.060912,15.171893,0.889019,57.048462,30.710981,59.143383,28.432402,50.021569,0,0,0,0,0,14.436879,10.547948,20.68381,10.135862,10.547948,0,0,0,0,0,77.514022,60.318176,80.884751,20.566574,75.382055,44.050658,40.240136,51.161472,10.921336,40.240136,0.556162,0,5.42197,5.42197,0,148.560607,140.569888,150.919223,10.349335,149.163605,1.963747,0,8.489654,8.489654,0,2.976434,2.96738,2.983622,0.016242,2.968153,6.577519,4.163423,7.334599,3.171177,5.424388,6.410658,5.774844,9.323956,3.549112,8.806975,2.976434,2.96738,2.983622,0.016242,2.968153,6.344811,4.163423,7.061732,2.898309,4.906302,6.086663,5.7732,7.791325,2.018125,7.275773
820,COC1=[C@@](C2=CC=CC=C2C=C1)[C@@]3=C4C(C=CC=C4)=CC=C3P(OC5=CC=C(C=CC=C6)C6=[C@]57)OC8=[C@]7C(C=CC=C9)=C9C=C8,0,,N,-0.043079,1.960384,-0.215782,-0.05661,-0.136196,0.159172,0.05827,0.012313,-0.322953,1.340542,1.269175,0.093467,1.380089,0.048161,63.562204,-119.400372,89.790221,220.296759,2.558934,-1.493549,-0.518521,2.01207,-54.113808,-14.126171,63.784267,1.957859,-0.372056,-0.489055,-0.489055,0.210977,0.210977,1.966796,1.966796,0.068618,0.068618,-27.457526,-13.331355,0.250972,-0.021712,0.071368,0.039547,633.696714,0.130343,22.019008,5.242216,13.753319,42.330185,707.34418,568.39776,0.675491,2.128771,1.591142,2.515036,0.923894,2.486477,9.2015,8.736689,19.015872,10.279183,17.825704,4.891597,4.542382,12.980583,8.438201,12.980583,2.472574,-0.788868,3.398401,4.187269,-0.788868,-7.364171,-14.41809,-7.034588,7.383502,-12.191714,0.962101,0.909101,0.962607,0.053506,0.956539,13.11515,13.02361,20.631153,7.607543,14.285363,82.604106,48.89918,88.878886,39.979705,48.89918,10.100745,9.819999,10.288564,0.468565,9.819999,39.419252,14.029765,41.612363,27.582598,14.029765,45.593459,44.590364,93.174245,48.583881,68.185522,243.583411,229.033862,250.852567,21.818705,229.033862,26.808704,3.980713,28.696486,24.715773,4.095763,197.644278,152.751673,199.627428,46.875755,153.48623,0,0,0,0,0,21.793156,14.029765,22.229658,8.199892,14.029765,0,0,0,0,0,215.848749,212.297692,249.069182,36.77149,229.033862,58.733013,48.89918,61.80146,12.90228,48.89918,23.871093,0,27.922517,27.922517,0,546.806843,539.307353,630.770721,91.463368,630.770721,86.889515,0.107254,94.286089,94.178834,0.107254,3.774386,3.769164,4.72677,0.957607,3.795072,9.239239,9.235722,9.316721,0.080998,9.314278,11.818584,10.789903,11.829469,1.039566,11.710315,3.764815,3.621668,3.854475,0.232807,3.621668,6.913718,6.843445,7.334399,0.490954,6.843445,7.363273,7.130222,7.922924,0.792702,7.527465
821,COC1=[C@@](C2=CC=CC=C2C=C1)[C@@]3=C4C(C=CC=C4)=CC=C3P(OC5=CC=C(C=CC=C6)C6=[C@@]57)OC8=[C@@]7C(C=CC=C9)=C9C=C8,0,,N,-0.041729,1.946258,-0.215525,-0.056428,-0.135976,0.159097,0.05811,0.012815,-0.32298,1.340393,1.272287,0.08602,1.380873,0.049157,63.282502,-121.036664,89.545086,221.33899,2.557955,-1.494132,-0.516722,2.010854,-54.113744,-14.099768,63.746908,1.957693,-0.371922,-0.488874,-0.488874,0.210672,0.210672,1.96684,1.96684,0.068985,0.068985,-27.488731,-13.388963,0.250674,-0.021303,0.068105,0.040481,633.62341,0.131859,21.984127,5.227859,13.760014,42.326746,707.301527,568.857189,0.674919,2.061469,1.361183,2.80009,1.438907,2.348966,10.744127,8.56188,20.137594,11.575714,19.754978,6.291097,4.538182,15.105595,10.567413,14.9916,2.030069,-2.341335,3.399016,5.740351,-2.341335,-8.321167,-14.414986,-6.013168,8.401818,-12.650265,0.960713,0.908068,0.962616,0.054548,0.955102,13.33919,13.022101,20.631973,7.609872,14.529852,83.554006,49.159611,88.74501,39.585399,49.159611,10.105545,9.845101,10.134816,0.289716,9.845101,39.410923,14.152136,40.665819,26.513683,14.152136,46.729834,43.884705,93.176947,49.292242,67.400885,244.060888,227.007603,254.938492,27.930888,231.22663,26.548084,3.981759,29.564587,25.582828,4.196169,192.450818,152.053042,199.665692,47.612651,156.218411,0,0,0,0,0,21.841796,14.089382,22.346799,8.257417,14.152136,0,0,0,0,0,215.259349,212.713988,254.403378,41.68939,231.22663,58.767367,49.113591,61.838067,12.724476,49.159611,24.786639,0,29.26755,29.26755,0,550.346556,543.463178,630.187166,86.723988,630.187166,83.275963,0.109037,90.282607,90.173571,0.109037,3.78181,3.764649,4.715871,0.951222,3.788153,9.238426,9.231123,9.347685,0.116563,9.324031,11.815999,10.573457,11.829504,1.256047,11.676517,3.774287,3.629711,4.343593,0.713882,3.629711,7.103011,6.829832,7.7164,0.886567,6.845157,7.360113,7.130347,7.982922,0.852575,7.4223
830,CC(=O)P(c1ccccc1)c1ccccc1,0,,N,-0.035344,1.909104,-0.232627,-0.042267,-0.137447,0.19036,0.049624,0.057917,-0.406704,0.699721,0.658665,0.029928,1.002475,0.366931,266.868444,160.077836,285.003676,355.523834,1.655183,-0.722858,-0.627186,1.350043,-54.168757,-4.724064,50.162327,1.866782,-0.323089,-0.488124,-0.491228,0.171877,0.201004,1.949506,1.953262,0.114945,0.061075,-11.953401,-7.229337,0.284922,0.00837,0.041057,0.302753,260.355007,0.189375,18.767032,3.884064,11.777549,34.445915,295.42447,269.509789,0.79593,3.308554,3.262288,3.36932,0.107033,3.36932,10.282107,8.511375,11.630315,3.11894,8.511375,7.515747,6.297852,8.443033,2.145181,6.297852,-0.520954,-0.604412,-0.457409,0.147003,-0.604412,-6.994793,-7.985624,-5.69344,2.292184,-5.69344,0.916042,0.914165,0.918506,0.004341,0.918506,20.206195,19.87486,20.458468,0.583607,19.87486,49.305542,48.494415,49.923121,1.428706,48.494415,10.346113,10.11599,10.648355,0.532365,10.648355,14.914076,14.800597,15.063119,0.262522,15.063119,39.628975,38.364215,41.290105,2.92589,41.290105,90.171653,88.840929,91.919421,3.078492,91.919421,4.567963,4.414764,4.684607,0.269843,4.414764,48.906575,47.067521,50.306803,3.239282,47.067521,0,0,0,0,0,14.914076,14.800597,15.063119,0.262522,15.063119,0,0,0,0,0,90.171653,88.840929,91.919421,3.078492,91.919421,49.305542,48.494415,49.923121,1.428706,48.494415,0,0,0,0,0,260.355007,260.014095,260.614573,0.600478,260.014095,0,0,0,0,0,3.778085,3.683717,3.902027,0.21831,3.902027,6.436191,6.408081,6.473111,0.065031,6.473111,7.513668,7.420182,7.636452,0.21627,7.636452,3.772906,3.674594,3.902027,0.227433,3.902027,6.058764,6.054554,6.064294,0.009739,6.064294,7.095252,7.045882,7.160095,0.114213,7.160095
831,CC(C)(C)P(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,0,,N,-0.02801,1.94346,-0.26065,-0.06385,-0.16225,0.1968,0.066883,0.03267,-0.41743,0.83643,0.79258,0.0394,1.22933,0.51027,298.8882,248.0404,276.4895,372.1348,2.024675,-1.091502,-0.529481,1.620982,-54.136246,-0.44,52.52,1.90339,-0.34738,-0.477,-0.508987,0.14667,0.162427,1.93612,1.945037,0.05991,0.045473,-5.683981,-5.243981,0.311072,-0.015547,0.04385,0.3929,368.860098,0.177866,18.02,4.86,10.64,33.55,380.47389,330.78942,0.767625,2.877308,2.877308,2.877308,0,2.877308,9.617303,9.617303,9.617303,0,9.617303,6.653339,6.653339,6.653339,0,6.653339,0.285264,0.285264,0.285264,0,0.285264,-6.938603,-6.938603,-6.938603,0,-6.938603,0.873999,0.873999,0.873999,0,0.873999,24.397415,24.397415,24.397415,0,24.397415,65.607507,65.607507,65.607507,0,65.607507,12.274737,12.274737,12.274737,0,12.274737,19.604437,19.604437,19.604437,0,19.604437,56.255963,56.255963,56.255963,0,56.255963,128.062122,128.062122,128.062122,0,128.062122,5.06427,5.06427,5.06427,0,5.06427,71.806159,71.806159,71.806159,0,71.806159,0,0,0,0,0,18.795953,18.795953,18.795953,0,18.795953,0,0,0,0,0,127.295246,127.295246,127.295246,0,127.295246,64.800069,64.800069,64.800069,0,64.800069,0.807438,0.807438,0.807438,0,0.807438,367.97768,367.97768,367.97768,0,367.97768,0.882418,0.882418,0.882418,0,0.882418,4.269062,4.269062,4.269062,0,4.269062,7.305817,7.305817,7.305817,0,7.305817,8.365608,8.365608,8.365608,0,8.365608,4.097657,4.097657,4.097657,0,4.097657,6.649381,6.649381,6.649381,0,6.649381,7.316832,7.316832,7.316832,0,7.316832
832,FC(F)(F)P(c1ccccc1)C(F)(F)F,0,,N,-0.011562,2.082761,-0.29172,-0.06254,-0.17713,0.22918,0.068451,0.05228,-0.4592,0.63467,0.48616,0.17598,0.6627,-0.00322,292.7437,208.721,300.8921,368.6181,1.952904,-1.002176,-0.572993,1.575169,-54.124221,-0.84,58.86,1.9427,-0.39934,-0.53256,-0.545827,0.10454,0.129803,1.96076,1.96474,0.09147,0.071883,-4.977656,-4.137656,0.355956,-0.005145,0.14851,0.02803,218.317483,0.234943,16.34,3.84,10.19,28.9,227.45481,217.10937,0.829983,3.738277,3.738277,3.738277,0,3.738277,8.529437,8.529437,8.529437,0,8.529437,4.603907,4.603907,4.603907,0,4.603907,2.223383,2.223383,2.223383,0,2.223383,-6.827291,-6.827291,-6.827291,0,-6.827291,0.942663,0.942663,0.942663,0,0.942663,16.480013,16.480013,16.480013,0,16.480013,51.29221,51.29221,51.29221,0,51.29221,11.58444,11.58444,11.58444,0,11.58444,15.944816,15.944816,15.944816,0,15.944816,38.200874,38.200874,38.200874,0,38.200874,92.422211,92.422211,92.422211,0,92.422211,4.360377,4.360377,4.360377,0,4.360377,54.221337,54.221337,54.221337,0,54.221337,0,0,0,0,0,15.944816,15.944816,15.944816,0,15.944816,0,0,0,0,0,92.422211,92.422211,92.422211,0,92.422211,51.29221,51.29221,51.29221,0,51.29221,0,0,0,0,0,217.58453,217.58453,217.58453,0,217.58453,0,0,0,0,0,3.624341,3.624341,3.624341,0,3.624341,6.470825,6.470825,6.470825,0,6.470825,7.422787,7.422787,7.422787,0,7.422787,3.624341,3.624341,3.624341,0,3.624341,6.045002,6.045002,6.045002,0,6.045002,6.959514,6.959514,6.959514,0,6.959514
